"","ID","global_en","global_de"
"1","NLA12_AL-102",0.106634908528943,0.318969949118895
"2","NLA12_AL-105",1.49356135956258,1.30635624259912
"3","NLA12_AL-113",-1.49475088181346,-0.703407316730708
"4","NLA12_AL-114",1.18916869696707,0.715621198929455
"5","NLA12_AR-101",0.875967226589812,1.10141261934583
"6","NLA12_AR-102",-1.15368140351184,-1.55037460008075
"7","NLA12_AR-103",-4.80712123598688,-1.63049193526185
"8","NLA12_AR-104",-0.322393300409044,-0.0736632032475731
"9","NLA12_AR-106",-0.924923264154049,0.115514877561484
"10","NLA12_AZ-101",-3.44663887879358,-0.745643102631437
"11","NLA12_AZ-102",0.728154455142996,0.810082314260514
"12","NLA12_AZ-103",1.57455709120544,2.03052964230078
"13","NLA12_AZ-127",1.03622808524624,1.022902143912
"14","NLA12_AZ-145",1.33602847811855,1.77091729966715
"15","NLA12_CA-101",-2.01497887446819,0.0166581670687937
"16","NLA12_CA-102",-2.06897726918629,0.247683137754926
"17","NLA12_CA-103",-4.49184209122482,0.0385851684992171
"18","NLA12_CA-104",-0.79899983497124,1.08838487959002
"19","NLA12_CA-106",-0.0697237598145706,-0.350433867198202
"20","NLA12_CA-107",-0.535992031257201,0.523529383355995
"21","NLA12_CA-108",-1.678401176307,-1.7286519676478
"22","NLA12_CA-111",-2.00908848490371,-1.21937922511033
"23","NLA12_CA-112",-0.941873973809868,-0.777622675919445
"24","NLA12_CA-116",-0.485527960922511,1.26521051635677
"25","NLA12_CA-121",-3.25355677219086,-0.395695654283376
"26","NLA12_CA-132",-0.546203314441894,-0.185187656559278
"27","NLA12_CA-135",-1.76332640892304,0.368456121799813
"28","NLA12_CA-154",-0.424648160059073,-0.157986152456455
"29","NLA12_CA-156",-0.483241754409758,-1.21666577732635
"30","NLA12_CA-157",-0.268802473947275,0.494401809089037
"31","NLA12_CA-172",-0.435522421085911,1.00854214362308
"32","NLA12_CA-188",-1.45763067375626,1.1579726361317
"33","NLA12_CA-190",0.519043253866226,0.726358571689613
"34","NLA12_CA-208",-1.24852265306502,0.236485156852313
"35","NLA12_CA-212",-1.02753045096535,1.03918871320916
"36","NLA12_CA-223",-1.61853846606434,0.254798312435966
"37","NLA12_CO-101",0.458845152286196,2.55576925736066
"38","NLA12_CO-103",-1.65144397003994,1.27619618452421
"39","NLA12_CO-104",0.843402763249889,1.18539402983759
"40","NLA12_CO-105",1.43146731845725,1.38009598277649
"41","NLA12_CO-106",-0.544164393174123,1.27590180565874
"42","NLA12_CO-107",-1.87230874634837,0.424229509921618
"43","NLA12_CO-109",-0.0213407739453613,0.864283489490911
"44","NLA12_CO-110",2.69334336641439,2.50047846974355
"45","NLA12_CO-111",-1.15442214044269,0.926956833156576
"46","NLA12_CO-114",1.79879111644954,1.48979666505198
"47","NLA12_CO-117",0.513510451064021,0.932027039275349
"48","NLA12_CO-127",2.03336447945884,1.18209185913344
"49","NLA12_CO-131",0.0104789476099096,1.04313398642958
"50","NLA12_CO-133",-0.66741077121277,0.920592885617576
"51","NLA12_CT-101",0.299684142501984,0.00289899371695412
"52","NLA12_CT-102",-1.83929920308873,0.743630037372135
"53","NLA12_CT-103",-0.821813625112238,-0.0640936705965281
"54","NLA12_CT-104",-0.478785317611576,-0.544911284365186
"55","NLA12_CT-105",1.62683786900433,1.24203431198447
"56","NLA12_CT-107",-0.0165139762109288,-0.0154945810272865
"57","NLA12_CT-108",0.196997372157228,0.724226905948148
"58","NLA12_CT-115",-0.675484379869351,0.432229537888787
"59","NLA12_CT-118",0.856221726914663,0.780052964774878
"60","NLA12_CT-126",0.441207655444592,0.71985519838817
"61","NLA12_DE-101",0.263074932461021,-0.202936810504516
"62","NLA12_DE-102",0.457103031354156,-0.493290315612847
"63","NLA12_DE-103",-0.0370673554264263,-0.961384583620805
"64","NLA12_DE-107",0.285204800771069,-0.693602128545804
"65","NLA12_FL-102",-1.68042610399443,-0.485201998676496
"66","NLA12_FL-103",-4.29793792438366,-0.0630461174240325
"67","NLA12_FL-104",0.765559795921219,0.814206557179712
"68","NLA12_FL-106",1.17518724056942,0.714956012394484
"69","NLA12_FL-107",0.360114020131491,-0.00110564766406807
"70","NLA12_FL-108",-4.20232465805269,-1.46073604598877
"71","NLA12_FL-123",-1.15726009113585,-0.180714388615632
"72","NLA12_FL-126",-3.62332427434708,-1.78121267511262
"73","NLA12_FL-132",-1.17576443391983,0.0681557271460639
"74","NLA12_FL-141",-0.234869059807723,-0.576274153444984
"75","NLA12_GA-103",0.470411558947285,-0.06502842077517
"76","NLA12_GA-104",-5.33159742368526,-1.26278368996886
"77","NLA12_GA-118",-0.0819836897598498,1.1108849431006
"78","NLA12_GA-127",-1.4835579536332,-1.18656980029238
"79","NLA12_IA-101",-0.793316399609418,0.520613660979552
"80","NLA12_IA-102",2.05013188032322,1.4264734510263
"81","NLA12_IA-104",-0.0645809022012094,0.716696088215025
"82","NLA12_IA-105",0.231043995263466,0.633999912076801
"83","NLA12_IA-107",-0.955312612470864,0.454878107973626
"84","NLA12_IA-109",0.720069265717175,1.06530422225859
"85","NLA12_IA-113",-0.255675025654578,0.675128441703708
"86","NLA12_IA-120",-2.29061795806855,-0.12658803077326
"87","NLA12_IA-127",0.776570090115907,0.884252427707741
"88","NLA12_IA-132",1.32755827783699,1.49683887285872
"89","NLA12_IA-134",0.492310933034508,0.543543784719901
"90","NLA12_IA-150",0.819031816729158,0.178303020443419
"91","NLA12_IA-152",-0.654238071411106,0.60707765009855
"92","NLA12_ID-101",-3.49597145968334,0.0765785894687529
"93","NLA12_ID-103",-1.89327964058072,-0.0616611744341299
"94","NLA12_ID-108",-4.9890444668859,-1.6050970582875
"95","NLA12_ID-110",-1.51853107239523,-1.7080186442772
"96","NLA12_ID-112",-0.135200982674319,-0.00370493959272833
"97","NLA12_ID-122",-1.82968006638767,0.247428075806268
"98","NLA12_ID-143",0.731057333464769,0.838367505262798
"99","NLA12_ID-148",0.122699549288664,0.742873224447895
"100","NLA12_ID-166",-0.289297544229499,-0.665449560444132
"101","NLA12_ID-168",-3.02048385941741,-0.470496381415741
"102","NLA12_ID-175",-0.0709735194869208,0.342561506381707
"103","NLA12_ID-194",0.101446439077042,0.168278825681375
"104","NLA12_ID-203",1.39847025199576,1.66101937077731
"105","NLA12_ID-207",-0.277169135534943,-0.0690414434570595
"106","NLA12_ID-214",-2.69422711008299,-0.0872767299559181
"107","NLA12_ID-216",0.859923124142612,0.602736651056399
"108","NLA12_IL-103",0.547642426666937,0.286694857797352
"109","NLA12_IL-104",0.143830960436997,0.925162829599999
"110","NLA12_IL-105",-1.81748451440814,0.689736010564364
"111","NLA12_IL-106",-0.761689453399631,0.0117055993106149
"112","NLA12_IL-111",-1.21693695881997,0.647348675359295
"113","NLA12_IL-118",1.16491752979901,0.170904874788657
"114","NLA12_IL-123",0.593786566192612,0.825095911632216
