"","ID","global_en","global_de"
"1","NLA12_AL-102",-0.230018572998933,-0.337221868718795
"2","NLA12_AL-105",1.61778130245354,1.14343740308974
"3","NLA12_AL-113",-1.58319429225194,-1.8896965068909
"4","NLA12_AL-114",0.916275243342302,0.160229489159799
"5","NLA12_AR-101",0.989017268923701,0.903515024900091
"6","NLA12_AR-102",-1.49411347419559,-2.99678806261701
"7","NLA12_AR-103",-5.60601091089923,-2.54094372117152
"8","NLA12_AR-104",-0.960933015121019,-0.874645329085592
"9","NLA12_AR-106",-0.944913791521499,-0.358569848954203
"10","NLA12_AZ-101",-4.02669862252849,-1.4644420092943
"11","NLA12_AZ-102",1.07319347546996,0.47160171586571
"12","NLA12_AZ-103",2.02296946153773,2.30562329209207
"13","NLA12_AZ-127",1.30732175519809,0.609081197824487
"14","NLA12_AZ-145",1.88200201679857,1.92848309438705
"15","NLA12_CA-101",-2.04299560438585,-0.45196338916493
"16","NLA12_CA-102",-2.0394428884686,-0.0462823806001832
"17","NLA12_CA-103",-4.25801406547587,-0.251163821391896
"18","NLA12_CA-104",-0.730994918523537,1.11329256851218
"19","NLA12_CA-106",-0.179710516903794,-1.25381834420751
"20","NLA12_CA-107",-0.620803670099407,0.171276871736728
"21","NLA12_CA-108",-2.22993962823498,-3.46980023862118
"22","NLA12_CA-111",-2.76530770911398,-2.45157509505399
"23","NLA12_CA-112",-1.6653966749015,-1.93123141121612
"24","NLA12_CA-116",0.298748115080875,1.05910344856269
"25","NLA12_CA-121",-3.9299286397488,-0.956706649933176
"26","NLA12_CA-132",-0.915950693754278,-1.03294235971527
"27","NLA12_CA-135",-1.88680402931408,0.136039477166685
"28","NLA12_CA-154",-0.815633319301877,-1.00250134635211
"29","NLA12_CA-156",-0.777259055448093,-2.62540378313866
"30","NLA12_CA-157",-0.264338463397729,0.216757630246511
"31","NLA12_CA-172",-0.00918252299946642,0.689006252288493
"32","NLA12_CA-188",-1.47263859824607,1.14733356232869
"33","NLA12_CA-190",0.689108858442483,0.365489689196394
"34","NLA12_CA-208",-1.30979466387278,-0.207650055897015
"35","NLA12_CA-212",-0.426089128049886,0.801158117617562
"36","NLA12_CA-223",-0.934537180370554,-0.332824502773965
"37","NLA12_CO-101",1.25779029817564,3.59431502660568
"38","NLA12_CO-103",-1.54768511466432,1.65989001678547
"39","NLA12_CO-104",1.38870996173412,1.10529533931837
"40","NLA12_CO-105",1.90533690996813,1.27946992594027
"41","NLA12_CO-106",-0.569641654309679,1.49160144941503
"42","NLA12_CO-107",-1.22961140621024,-0.0380771958385049
"43","NLA12_CO-109",0.104647183021693,0.638982587323068
"44","NLA12_CO-110",3.33069546660276,2.85823852483852
"45","NLA12_CO-111",-1.12453888625607,1.01668252266641
"46","NLA12_CO-114",1.88776652375851,1.33893713468096
"47","NLA12_CO-117",0.42717348209291,0.717783461034254
"48","NLA12_CO-127",2.45128989980806,0.899464048914938
"49","NLA12_CO-131",0.73797634159443,0.741456685920641
"50","NLA12_CO-133",0.0699303964961686,0.502934828194329
"51","NLA12_CT-101",-0.131137964344716,-0.845075625389142
"52","NLA12_CT-102",-1.38419559977447,0.544410211517375
"53","NLA12_CT-103",-1.39773984083365,-0.785399475602479
"54","NLA12_CT-104",-0.942119385104215,-1.68007768447392
"55","NLA12_CT-105",1.68721002870937,0.86156487929353
"56","NLA12_CT-107",-0.504836201022123,-0.792130862684016
"57","NLA12_CT-108",0.0483419560016705,0.285564740588192
